dataset,partition,split,query_id,origin_client,origin_probability,max_similarity,gold_labels_used
hotpotqa,topic_silo,train,5a735e7e55429901807db00c,2,0.03343125805258751,0.5685470104217529,False
hotpotqa,topic_silo,train,5ae0950f5542993d6555ebae,1,0.04733956232666969,0.6218065619468689,False
hotpotqa,topic_silo,train,5ab6ee42554299710c8d1fc2,11,0.06313521414995193,0.5346285700798035,False
hotpotqa,topic_silo,train,5a84badc5542997b5ce3ff3c,9,0.06463924050331116,0.6101623773574829,False
hotpotqa,topic_silo,train,5ab2abb155429929539467c8,3,0.0583534836769104,0.5411686897277832,False
hotpotqa,topic_silo,train,5a81e35e554299676cceb138,0,0.02815711684525013,0.6600873470306396,False
hotpotqa,topic_silo,train,5ac553ec5542993e66e8230f,4,0.0504809245467186,0.5692204236984253,False
hotpotqa,topic_silo,train,5ae245195542996483e6494f,19,0.05662066116929054,0.5344845056533813,False
hotpotqa,topic_silo,train,5a7b577f5542992d025e6812,17,0.03578425943851471,0.5702847242355347,False
hotpotqa,topic_silo,train,5add1b2f5542992ae4cec469,16,0.03493333235383034,0.5801915526390076,False
hotpotqa,topic_silo,train,5a8f8d395542997ba9cb32b5,14,0.03417615592479706,0.6980777978897095,False
hotpotqa,topic_silo,train,5a7f47ba55429969796c19f6,16,0.055357422679662704,0.5692166090011597,False
hotpotqa,topic_silo,train,5a82699255429966c78a6a14,12,0.029493924230337143,0.5860558748245239,False
hotpotqa,topic_silo,train,5ab8810555429934fafe6e04,12,0.07105864584445953,0.6265984773635864,False
hotpotqa,topic_silo,train,5a8a32d35542992d82986ef3,6,0.11124002933502197,0.6845366358757019,False
hotpotqa,topic_silo,train,5a82f2df55429966c78a6aac,16,0.040640510618686676,0.5790073871612549,False
hotpotqa,topic_silo,train,5a897117554299669944a524,0,0.09049065411090851,0.606255054473877,False
hotpotqa,topic_silo,train,5a8864d755429938390d3f43,4,0.03008834831416607,0.6135074496269226,False
hotpotqa,topic_silo,train,5ac5403c5542993e66e82261,19,0.07088053971529007,0.5556787848472595,False
hotpotqa,topic_silo,train,5ae7789455429952e35ea92b,3,0.09228647500276566,0.6315739154815674,False
hotpotqa,topic_silo,train,5a8afaab55429950cd6afc36,16,0.04476664215326309,0.5727792382240295,False
hotpotqa,topic_silo,train,5a8b3ce155429971feec4687,9,0.09615052491426468,0.6062196493148804,False
hotpotqa,topic_silo,train,5abbf91c55429965836003c7,2,0.09141374379396439,0.5905717611312866,False
hotpotqa,topic_silo,train,5a7a97bf55429941d65f26dd,16,0.13614480197429657,0.7052566409111023,False
hotpotqa,topic_silo,train,5a8899ed55429938390d3f8c,7,0.04828611761331558,0.5664217472076416,False
hotpotqa,topic_silo,train,5a884bb555429938390d3f26,19,0.05451158434152603,0.6149113178253174,False
hotpotqa,topic_silo,train,5adbd79d5542994650320c00,3,0.044594015926122665,0.5729897618293762,False
hotpotqa,topic_silo,train,5ac1ba9655429964131be26f,13,0.03524341806769371,0.5186977386474609,False
hotpotqa,topic_silo,train,5a79da445542994f819ef0d1,7,0.041468266397714615,0.5186485648155212,False
hotpotqa,topic_silo,train,5abbd9d15542993f40c73bea,11,0.06360598653554916,0.5780363082885742,False
hotpotqa,topic_silo,train,5ae29730554299495565dadc,9,0.04139592498540878,0.5618481040000916,False
hotpotqa,topic_silo,train,5a7bce48554299294a54aafb,7,0.06715408712625504,0.5331537127494812,False
hotpotqa,topic_silo,train,5a8766bf5542996432c5726c,15,0.054251573979854584,0.6158433556556702,False
hotpotqa,topic_silo,train,5ae4a5e75542996836b02cf2,15,0.04296896234154701,0.5784764289855957,False
hotpotqa,topic_silo,train,5a7b4da555429927d897bf7c,4,0.04461337625980377,0.5349492430686951,False
hotpotqa,topic_silo,train,5a80def255429938b6142228,19,0.05067701265215874,0.6242634057998657,False
hotpotqa,topic_silo,train,5a8e35755542995085b373db,3,0.05327116325497627,0.5414758920669556,False
hotpotqa,topic_silo,train,5a7eba5155429934daa2fc54,9,0.10429021716117859,0.6679020524024963,False
hotpotqa,topic_silo,train,5a76237e554299109176e656,17,0.04425647482275963,0.5922342538833618,False
hotpotqa,topic_silo,train,5ae5cbd2554299546bf82f6d,14,0.08527573198080063,0.5925649404525757,False
hotpotqa,topic_silo,train,5ac496955542997ea680ca8c,8,0.06137709692120552,0.670206606388092,False
hotpotqa,topic_silo,train,5add57855542990dbb2f7e3f,18,0.03181033581495285,0.5716009736061096,False
hotpotqa,topic_silo,train,5a8ec9e55542995a26add524,3,0.049311183393001556,0.6777034401893616,False
hotpotqa,topic_silo,train,5a8b719555429971feec4706,12,0.06909801810979843,0.6142979264259338,False
hotpotqa,topic_silo,train,5a7230c355429971e9dc9345,19,0.04576095566153526,0.5681934952735901,False
hotpotqa,topic_silo,train,5ae5a69e554299546bf82f06,8,0.04170889034867287,0.6570213437080383,False
hotpotqa,topic_silo,train,5ab29216554299545a2cf98d,11,0.0764317736029625,0.6802619695663452,False
hotpotqa,topic_silo,train,5add5e4b5542992ae4cec528,14,0.12304877489805222,0.5853312015533447,False
hotpotqa,topic_silo,train,5a7dc0505542997cc2c47496,10,0.02811594493687153,0.6277835369110107,False
hotpotqa,topic_silo,train,5ab6349155429953192ad29c,10,0.03662716597318649,0.7026780843734741,False
hotpotqa,topic_silo,train,5a775e295542994aec3b72b5,7,0.055171314626932144,0.5873952507972717,False
hotpotqa,topic_silo,train,5ac242395542996366519955,7,0.03841109573841095,0.6000306010246277,False
hotpotqa,topic_silo,train,5ae0a80d554299603e418430,16,0.046023670583963394,0.6247057914733887,False
hotpotqa,topic_silo,train,5ac316ec554299741d48a1c5,7,0.05425475910305977,0.64637291431427,False
hotpotqa,topic_silo,train,5abc1ec7554299700f9d77e7,10,0.03384726867079735,0.6033599376678467,False
hotpotqa,topic_silo,train,5ae33e5f5542990afbd1e0ee,2,0.04511786252260208,0.5702804327011108,False
hotpotqa,topic_silo,train,5ae80e3d554299540e5a5715,16,0.11067211627960205,0.6398099660873413,False
hotpotqa,topic_silo,train,5a860e6c5542996432c5717e,14,0.1452733725309372,0.6110385656356812,False
hotpotqa,topic_silo,train,5ab755685542995dae37e909,11,0.10789870470762253,0.5972039699554443,False
hotpotqa,topic_silo,train,5a8c3712554299240d9c20d9,7,0.04682178422808647,0.5803263783454895,False
hotpotqa,topic_silo,train,5abce00d554299114383a172,2,0.05106707662343979,0.5845140814781189,False
hotpotqa,topic_silo,train,5abe841a5542993f32c2a144,19,0.06062069535255432,0.528011679649353,False
hotpotqa,topic_silo,train,5abbe059554299642a094b91,3,0.0407816618680954,0.5867630839347839,False
hotpotqa,topic_silo,train,5abff4fe5542994516f4554a,8,0.04817907512187958,0.6571912169456482,False
hotpotqa,topic_silo,train,5add65585542992200553aeb,14,0.13035060465335846,0.5273573398590088,False
hotpotqa,topic_silo,train,5a7b579f5542992d025e6813,18,0.0320812463760376,0.6694084405899048,False
hotpotqa,topic_silo,train,5a8f79e15542992414482adb,4,0.031276118010282516,0.6018468737602234,False
hotpotqa,topic_silo,train,5ae6a9b25542995703ce8b85,4,0.02721354551613331,0.5902410745620728,False
hotpotqa,topic_silo,train,5ae21a705542994d89d5b352,5,0.07897557318210602,0.5723283290863037,False
hotpotqa,topic_silo,train,5a763de355429976ec32bd83,17,0.052772801369428635,0.6135525703430176,False
hotpotqa,topic_silo,train,5adc1437554299438c868d44,8,0.08500427007675171,0.634925127029419,False
hotpotqa,topic_silo,train,5ac1a09c5542991316484b66,17,0.038290876895189285,0.6008563041687012,False
hotpotqa,topic_silo,train,5ab41d305542996a3a969f4a,1,0.04705549404025078,0.6743323802947998,False
hotpotqa,topic_silo,train,5ae62b5f5542995703ce8b3b,17,0.04991760477423668,0.695219099521637,False
hotpotqa,topic_silo,train,5ab7f8d2554299366779407a,5,0.06637075543403625,0.6181621551513672,False
hotpotqa,topic_silo,train,5ab445d75542991779162c50,12,0.043568167835474014,0.5625495910644531,False
hotpotqa,topic_silo,train,5abcd30a55429965836004b9,17,0.05780057609081268,0.5503988862037659,False
hotpotqa,topic_silo,train,5ae178ce5542997b2ef7d1ed,16,0.05037695914506912,0.6449795961380005,False
hotpotqa,topic_silo,train,5addca545542997dc790702b,6,0.038534976541996,0.6173489093780518,False
hotpotqa,topic_silo,train,5abc42c05542993a06baf8bf,7,0.046968523412942886,0.5666722655296326,False
hotpotqa,topic_silo,train,5a760ad9554299109176e62c,15,0.053141769021749496,0.5188777446746826,False
hotpotqa,topic_silo,train,5a7aa8845542992d025e66e3,16,0.03332017734646797,0.5941698551177979,False
hotpotqa,topic_silo,train,5a894381554299669944a51a,5,0.0557490698993206,0.650347113609314,False
hotpotqa,topic_silo,train,5ae5ffeb5542996de7b71ad7,8,0.044182997196912766,0.6095273494720459,False
hotpotqa,topic_silo,train,5adebad8554299728e26c78a,2,0.05169391632080078,0.7068635821342468,False
hotpotqa,topic_silo,train,5a8d61af554299441c6b9fcc,4,0.032402001321315765,0.5772417783737183,False
hotpotqa,topic_silo,train,5ae2cd125542996483e64a6c,0,0.05685616284608841,0.641879677772522,False
hotpotqa,topic_silo,train,5a87a10b5542993e715abfcc,4,0.035282112658023834,0.5293071269989014,False
hotpotqa,topic_silo,train,5ab2f710554299545a2cfaeb,0,0.040150418877601624,0.6370911002159119,False
hotpotqa,topic_silo,train,5ae0ccd855429924de1b7179,14,0.0922132283449173,0.6199678778648376,False
hotpotqa,topic_silo,train,5a77649f5542993569682d7a,15,0.04320579767227173,0.5799140930175781,False
hotpotqa,topic_silo,train,5a760de1554299109176e63c,7,0.06498381495475769,0.6205017566680908,False
hotpotqa,topic_silo,train,5a84bec25542992a431d1a98,7,0.04776732996106148,0.6679303646087646,False
hotpotqa,topic_silo,train,5ab3fbe25542992ade7c6f19,8,0.10284032672643661,0.6217032670974731,False
hotpotqa,topic_silo,train,5a84c6465542994c784dda44,4,0.04798590764403343,0.5188640356063843,False
hotpotqa,topic_silo,train,5ae68e305542991bbc976126,1,0.04754268005490303,0.6691708564758301,False
hotpotqa,topic_silo,train,5a70fcda5542994082a3e48d,8,0.1090223416686058,0.6033066511154175,False
hotpotqa,topic_silo,train,5ac01b3b554299012d1db5a5,10,0.04563066363334656,0.6131801605224609,False
hotpotqa,topic_silo,train,5ae0e5c85542993d6555ec8b,9,0.05345088988542557,0.6239146590232849,False
hotpotqa,topic_silo,train,5ae6651d5542996d980e7b4c,15,0.04519457742571831,0.575630784034729,False
hotpotqa,topic_silo,train,5abf10215542997719eab652,3,0.047798823565244675,0.5045796632766724,False
hotpotqa,topic_silo,train,5abd08c8554299700f9d7982,6,0.03184504806995392,0.6353400349617004,False
hotpotqa,topic_silo,train,5ac2667f5542992f1f2b38b1,7,0.11607132107019424,0.6640923023223877,False
hotpotqa,topic_silo,train,5ae43aff55429970de88d925,16,0.060481347143650055,0.5965126752853394,False
hotpotqa,topic_silo,train,5a8e229355429917b4a5bd4f,5,0.07026257365942001,0.5658205151557922,False
hotpotqa,topic_silo,train,5ac177e15542994ab5c67d58,2,0.08053624629974365,0.6538329720497131,False
hotpotqa,topic_silo,train,5a710f975542994082a3e542,10,0.034269336611032486,0.5761295557022095,False
hotpotqa,topic_silo,train,5aba96a25542994dbf01995c,15,0.03855432569980621,0.6557926535606384,False
hotpotqa,topic_silo,train,5a7c31325542990527d55474,10,0.04249570518732071,0.6384211778640747,False
hotpotqa,topic_silo,train,5a7716a855429972597f142d,11,0.06038905680179596,0.6003444790840149,False
hotpotqa,topic_silo,train,5ac0d9ca5542992a796ded91,1,0.0401904433965683,0.6563792824745178,False
hotpotqa,topic_silo,train,5a756cc95542996c70cfaef8,8,0.03935877978801727,0.5635714530944824,False
hotpotqa,topic_silo,train,5ae65ff355429908198fa5b2,2,0.040938183665275574,0.7138540148735046,False
hotpotqa,topic_silo,train,5ae0174955429925eb1afc0d,11,0.05929284170269966,0.6051486730575562,False
hotpotqa,topic_silo,train,5a88b5fe5542993e715ac072,13,0.052906304597854614,0.6156143546104431,False
hotpotqa,topic_silo,train,5ae231165542994d89d5b389,16,0.03748546540737152,0.6209419369697571,False
hotpotqa,topic_silo,train,5ae54d7a55429908b63265d0,16,0.04150031879544258,0.583968460559845,False
hotpotqa,topic_silo,train,5a89bf515542992e4fca83b4,8,0.05228598043322563,0.5771490335464478,False
hotpotqa,topic_silo,train,5a7357a655429901807dafcb,7,0.05554493889212608,0.5475766062736511,False
hotpotqa,topic_silo,train,5ac3bb545542993915413907,12,0.03282422199845314,0.6229522824287415,False
hotpotqa,topic_silo,train,5ab2d41c554299545a2cfab3,19,0.0447046160697937,0.5621565580368042,False
hotpotqa,topic_silo,train,5a83a2f3554299123d8c2178,18,0.06139719486236572,0.6279282569885254,False
hotpotqa,topic_silo,train,5a8cebbf55429941ae14df46,16,0.0535648949444294,0.6342355012893677,False
hotpotqa,topic_silo,train,5ab90e1a55429916710eb0f4,12,0.06266413629055023,0.5983276963233948,False
hotpotqa,topic_silo,train,5a7fbc4e5542995d8a8ddf07,0,0.05901592969894409,0.5616949796676636,False
hotpotqa,topic_silo,train,5a78cedc55429974737f78af,15,0.051122765988111496,0.6071330904960632,False
hotpotqa,topic_silo,train,5abe3af455429965af743ea2,18,0.03058653324842453,0.5441019535064697,False
hotpotqa,topic_silo,train,5abde63a5542991f6610609a,2,0.044619787484407425,0.6870858073234558,False
hotpotqa,topic_silo,train,5abbd7b15542992ccd8e7fb9,1,0.0521986186504364,0.6589292883872986,False
hotpotqa,topic_silo,train,5aba84e455429901930fa7f8,0,0.04692066088318825,0.5789118409156799,False
hotpotqa,topic_silo,train,5ae52a025542992663a4f129,4,0.02284182421863079,0.6652604341506958,False
hotpotqa,topic_silo,train,5a7f3c3355429930675136c7,8,0.056652430444955826,0.636094331741333,False
hotpotqa,topic_silo,train,5ae6906855429908198fa620,14,0.11978331953287125,0.618070662021637,False
hotpotqa,topic_silo,train,5a7e16ed5542997cc2c4751f,0,0.04234584793448448,0.612839937210083,False
hotpotqa,topic_silo,train,5ae180da55429901ffe4aecd,15,0.06298603117465973,0.6315029859542847,False
hotpotqa,topic_silo,train,5a7a44365542994f819ef1a1,16,0.05491379275918007,0.6308307647705078,False
hotpotqa,topic_silo,train,5adbdc4155429944faac238d,18,0.03938969224691391,0.6286497116088867,False
hotpotqa,topic_silo,train,5a846f025542993344746126,9,0.041288189589977264,0.6605769991874695,False
hotpotqa,topic_silo,train,5a8b6ffe5542997f31a41d2d,17,0.04651757702231407,0.607743501663208,False
hotpotqa,topic_silo,train,5ac41e655542991943173920,6,0.0382685624063015,0.6244276762008667,False
hotpotqa,topic_silo,train,5ac3ad2d5542995ef918c1db,13,0.0677918866276741,0.5167236924171448,False
hotpotqa,topic_silo,train,5ae5c869554299546bf82f5d,17,0.0322883278131485,0.5883266925811768,False
hotpotqa,topic_silo,train,5a76d9695542994aec3b7189,9,0.0919145941734314,0.5955801010131836,False
hotpotqa,topic_silo,train,5ae6649c5542992ae0d1631c,9,0.10714194178581238,0.6236693263053894,False
hotpotqa,topic_silo,train,5a7f98eb55429969796c1ad9,8,0.05480785295367241,0.6344972848892212,False
hotpotqa,topic_silo,train,5ae5661d55429960a22e02ea,14,0.039773281663656235,0.5807457566261292,False
hotpotqa,topic_silo,train,5a7ca81d554299683c1c632a,7,0.054203443229198456,0.5976596474647522,False
hotpotqa,topic_silo,train,5a7a90ef55429927d897becf,19,0.08812282234430313,0.5685673952102661,False
hotpotqa,topic_silo,train,5a8a46955542996c9b8d5e8b,14,0.09951962530612946,0.5980325937271118,False
hotpotqa,topic_silo,train,5ab29dad554299194fa93465,2,0.05247807502746582,0.552485466003418,False
hotpotqa,topic_silo,train,5ae5f9885542996de7b71a97,1,0.08649761229753494,0.6041165590286255,False
hotpotqa,topic_silo,train,5ab6aeec554299110f219a4a,10,0.03427393361926079,0.6066218614578247,False
hotpotqa,topic_silo,train,5a826ce355429966c78a6a1a,6,0.11647745966911316,0.7180509567260742,False
hotpotqa,topic_silo,train,5add1cf35542992c1e3a253f,9,0.05330558493733406,0.6076222062110901,False
hotpotqa,topic_silo,train,5add17c45542994ed6169c7c,10,0.03414030000567436,0.6613430976867676,False
hotpotqa,topic_silo,train,5a8e702a5542990e94052b0c,5,0.04294084012508392,0.6081750392913818,False
hotpotqa,topic_silo,train,5a8c7ac6554299240d9c2180,3,0.06802414357662201,0.5702795386314392,False
hotpotqa,topic_silo,train,5ae7bbef5542993210983f1d,2,0.041381366550922394,0.5811628103256226,False
hotpotqa,topic_silo,train,5a7df5445542997cc2c474d1,19,0.04830719530582428,0.6416864395141602,False
hotpotqa,topic_silo,train,5ab7d7d45542993667794015,4,0.05095488950610161,0.5403798222541809,False
hotpotqa,topic_silo,train,5a8f7d905542995b44242053,15,0.04971127584576607,0.6055887341499329,False
hotpotqa,topic_silo,train,5a8aff8a55429971feec45e1,5,0.027229242026805878,0.4990167021751404,False
hotpotqa,topic_silo,train,5ae15e575542997b2ef7d1ab,4,0.02993694506585598,0.6510358452796936,False
hotpotqa,topic_silo,train,5a7c802b55429935c91b51e7,1,0.04507094621658325,0.5782016515731812,False
hotpotqa,topic_silo,train,5ac139ff5542994d76dccdc6,4,0.04068855196237564,0.6061594486236572,False
hotpotqa,topic_silo,train,5a7a89a555429941d65f2691,8,0.06480502337217331,0.6947702169418335,False
hotpotqa,topic_silo,train,5ab5e9ff5542992aa134a3dc,11,0.0654587522149086,0.4966388940811157,False
hotpotqa,topic_silo,train,5ac2e1f655429921a00ab0aa,10,0.042922504246234894,0.6212977170944214,False
hotpotqa,topic_silo,train,5adc8ded5542994734353741,7,0.04856723174452782,0.5756787657737732,False
hotpotqa,topic_silo,train,5a7f3f3e55429930675136d8,2,0.050264786928892136,0.5568141937255859,False
hotpotqa,topic_silo,train,5ae2103b554299495565d9cd,12,0.03551648557186127,0.5950824022293091,False
hotpotqa,topic_silo,train,5ae1d16a554299492dc91b94,17,0.05159858241677284,0.6556135416030884,False
hotpotqa,topic_silo,train,5ae3f6465542995dadf24275,14,0.047234419733285904,0.5822365283966064,False
hotpotqa,topic_silo,train,5a87751a5542996e4f3087ef,15,0.04311669245362282,0.6639487743377686,False
hotpotqa,topic_silo,train,5a8a07635542992d82986e5a,5,0.038309454917907715,0.5364570021629333,False
hotpotqa,topic_silo,train,5ae517a755429913cc20458e,8,0.07701270282268524,0.6817351579666138,False
hotpotqa,topic_silo,train,5ae20f2a554299495565d9c7,14,0.09708236902952194,0.5403837561607361,False
hotpotqa,topic_silo,train,5ab2eb3655429929539468b7,18,0.045983701944351196,0.6684302687644958,False
hotpotqa,topic_silo,train,5ab23a82554299722f9b4cca,11,0.060921210795640945,0.531938910484314,False
hotpotqa,topic_silo,train,5abd45725542996e802b4757,12,0.05119316279888153,0.6367816925048828,False
hotpotqa,topic_silo,train,5a8b98c05542997f31a41d7c,2,0.05117698758840561,0.6090403199195862,False
hotpotqa,topic_silo,train,5a78b0c055429974737f7843,2,0.070029616355896,0.5730713605880737,False
hotpotqa,topic_silo,train,5ac309ea5542990b17b15502,17,0.035427745431661606,0.6864086389541626,False
hotpotqa,topic_silo,train,5ae28b1d554299495565daa5,2,0.03547052666544914,0.5815638303756714,False
hotpotqa,topic_silo,train,5ab43b5255429942dd415ef2,8,0.040602512657642365,0.5926874876022339,False
hotpotqa,topic_silo,train,5a84de6b5542997175ce1f23,2,0.0459921732544899,0.5436351299285889,False
